actual,expected,glm_est,ols_est,expected_est,expected_est_better,actual_est,expected_est_bad_prior,expected_est_better_bad_prior,actual_est_bad_prior
4391.0,4476.386811276101,17703.92781109366,17458.19337195155,4042.552283269682,4045.56236471394,4114.688,17683.413726437313,19417.978788688102,19409.406
8.538869e6,8.538034023572028e6,8.189261066920182e6,8.193064042238438e6,433994.39045048313,5.080245549007103e7,5.08025445e7,8.19630577903606e6,8.199205489430764e6,8.19915451e6
19995.0,20132.828774003763,38584.41236849707,39104.75144650035,20634.177596548037,20634.845866215757,20541.832,38641.62482108394,39579.103971744786,39578.6
7.715098e6,7.714541702293683e6,7.695406562560114e6,7.696654652174253e6,381893.8529068796,1.3783002984918937e8,1.3782953395e8,7.702380713858474e6,7.704616256444952e6,7.704600802e6
37499.0,37489.53026344701,37559.155372220026,37597.74783056129,39324.13614898723,39328.184334840415,39203.24799999999,36995.016693397134,37009.43965723343,36950.044
4.191097e6,4.1936183191039427e6,4.241146700211482e6,4.239837571802689e6,378048.96695593605,3.805980187469775e7,3.8060029752000004e7,4.195554739747018e6,4.195611617130277e6,4.19560984e6
148081.0,148004.33595300355,136886.13782859183,136610.41931481956,151839.33010092628,169576.01985011582,169253.708,146609.27776078554,146723.54351464345,146757.63
646912.0,646290.4980994822,646704.981043881,647890.1729688898,287296.3400073328,2.108216946106287e7,2.1082122866e7,646337.9131280103,646766.133842505,646618.11
1.0719122e7,1.0713376742278898e7,1.0844781677693332e7,1.0842970993915357e7,429463.08575095097,3.459847391533208e8,3.45986048942e8,1.0828430400505137e7,1.082906286902395e7,1.0829137472e7
174748.0,174873.13327734428,188453.86640304266,188421.54502140067,181444.90868176016,2.1137599694174035e6,2.113807264e6,175017.32806699423,175050.96983295682,174854.85199999998
123737.0,123003.49531166065,133444.6125358635,133215.39537897988,129260.75395912059,129799.79752780363,129792.754,129587.51370245464,129947.0563573552,130006.798
12298.0,12179.984350259481,22280.650018650944,22448.07134219867,13469.68529214066,13473.02748621836,13526.19,14333.39886429547,15217.097768880467,15180.938000000002
171330.0,171096.86019748967,167792.84528001636,168019.52425837528,196360.35395785677,4.421474744433096e6,4.421602448e6,171244.46938822037,171299.91429244803,171182.72200000004
6.034691e6,6.030842295937655e6,6.081365582124244e6,6.080185273185646e6,483469.60166510794,2.1994823897366606e7,2.1994850371999998e7,6.089129422997759e6,6.09022396651125e6,6.090343162e6
122039.0,122095.41256621123,131348.73552044935,131069.79609613464,126151.48984440799,126944.33908545598,126688.94,123605.12063299459,123707.32982080017,123528.96599999999
6.752887e6,6.751390344482152e6,6.762459275141166e6,6.755868009401748e6,459963.9393532772,7.690926780879575e7,7.6909425118e7,6.750091357232681e6,6.750146407350867e6,6.74471772e6
30430.0,30242.126990042627,41716.32589193552,41864.53024384023,31475.557845414507,31476.740617826403,31755.016000000003,31754.086518170017,32047.787294036556,32100.356000000003
974929.0,976303.8520066205,967627.2151234067,968127.5140201552,364453.9945477918,2.95070248118183e7,2.9507439806e7,971022.7531261737,971103.3925734642,971005.178
157557.0,157617.64165010446,138445.9622745554,138883.73550364526,161938.16692939712,164778.48708198627,164893.61,153004.23336526833,153641.28514402904,153678.364
2.44012e6,2.4390177058588266e6,2.386193790336907e6,2.388942856642475e6,424962.07961884217,5.400994698325783e7,5.4009652914000005e7,2.423319398144977e6,2.4236908227251177e6,2.423056348e6
3.523718e6,3.5234448465550384e6,3.635991061103677e6,3.632997377221524e6,439788.4055778408,6.3928532953822695e7,6.3928410370000005e7,3.603934937113611e6,3.6049185863236403e6,3.604407542e6
237702.0,237606.54740983312,261615.78649996314,259706.02961244818,297471.46727096033,2.8932179993067127e7,2.8932252902e7,241259.09813175738,242386.68676148783,242177.73600000003
3.8570045e7,3.8579677605972596e7,3.858572585959212e7,3.858458486157527e7,356492.81047307455,1.7394190464770734e8,1.7394152926e8,3.858488929547709e7,3.858492135349141e7,3.8585474884e7
5.8693065e7,5.868961968892357e7,5.866223941879044e7,5.866608465477048e7,370670.567696627,2.7183406645466454e7,2.718319589e7,5.865434162876025e7,5.8654388341209866e7,5.866683401e7
391388.0,392209.66634319304,410187.24775513564,411085.6691961599,395702.4411478908,783428.4785549438,782430.5600000002,398756.81386948476,399201.91603313223,399500.50200000004
481969.0,481172.198542866,484961.9542950681,483381.2632524201,343159.8568335365,3.551420028069336e7,3.5514442286e7,484240.6347129655,484249.6852536959,483852.986
981853.0,980759.872832944,1.0109673170810244e6,1.0121956027167183e6,398255.3993100635,3.3813797924416855e7,3.3813778544e7,983514.4055168661,983565.2069682527,983880.268
2.7664078e7,2.7658090413387455e7,2.754953818911828e7,2.7547838047142427e7,409860.8460300708,1.1580973954567868e8,1.1580986968e8,2.7612763838513e7,2.7613353503058396e7,2.7614732245999996e7
60290.0,60603.87622390873,51287.841580955275,51298.95809290511,60586.53332868891,60588.41577875904,60673.494000000006,58177.36170821878,58257.61630192811,58262.941999999995
568476.0,569185.2714997323,535913.7288283997,535611.5051485079,512301.0491270464,4.127016554024301e7,4.1270497652e7,546024.810998982,546705.4210757386,546424.754
193144.0,193889.346293665,179440.86046557987,179905.78211881465,208108.117446979,211456.77546793726,211693.28399999999,190528.96774405267,190753.48049733276,190845.158
3.49137e6,3.4924486900486005e6,3.419476311009891e6,3.419265840801937e6,468446.67403421894,5.463754200256137e7,5.463753477e7,3.478980464028322e6,3.479148967743838e6,3.480248654e6
1.8797996e7,1.879869867853611e7,1.8787076413333595e7,1.8792360130218063e7,339125.24394050153,3.545055289345759e7,3.5450039916e7,1.8789450511808667e7,1.878950312540973e7,1.8784470506e7
40851.0,40596.85993405501,34926.12667174285,35063.923523122256,41992.01088912023,41996.68304275238,42011.362,40119.1391068091,40139.694613212654,40207.044
1.9871779e7,1.9863830893092446e7,1.989960753544928e7,1.9901188753585212e7,441830.40184406936,2.954464993111054e7,2.9544641502e7,1.9896380162665017e7,1.9896452290193763e7,1.990022678e7
1.742573e6,1.740636530448135e6,1.7370439107956279e6,1.7364333341986628e6,281295.0551736009,1.7242483235477872e7,1.724279311e7,1.73746185016507e6,1.7376576915501216e6,1.73859637e6
1.7872605e8,1.7874499679722187e8,1.7960947027742642e8,1.7956811148560485e8,371939.0184864792,1.5658227872642368e8,1.56582162858e8,1.7961447760988644e8,1.7961702082115963e8,1.7961675243400002e8
560967.0,560697.5711146477,619816.4763544893,619096.9025404919,338107.6428246542,2.834689499950501e7,2.8346644534e7,571334.9021357232,571998.0239847417,572281.61
3041.0,3069.862883467398,4974.501506552589,5025.407524222014,2932.191794879065,2941.5612619782232,2943.894,1769.7725555375825,1772.3727838708944,1754.7579999999998
5853.0,5855.915610530502,41373.38157011056,38647.955003982395,6358.144810874787,6367.6369472362685,6341.714000000001,18549.29593104884,38463.11494272019,38444.62
3.334352e6,3.335473445319423e6,3.302870962340705e6,3.303579649883431e6,385443.16211347596,8.290117873039424e7,8.2901100012e7,3.3009309600984585e6,3.301557598730401e6,3.301560324e6
1164.0,1169.7144158816307,3450.3983656327628,3280.4436816634147,1185.5945145630992,1186.3803815363826,1204.6399999999999,619.1106620339931,690.517159333129,687.99
105148.0,105151.25310952592,108275.87600397796,108747.4014310315,108495.04959803143,158160.4989727311,157747.71800000002,105857.70450078441,105937.26437690287,105922.154
23122.0,22967.532652451613,26831.077214378285,26861.23781498437,23807.187103502427,23810.117899902845,24035.567999999996,22785.84252047464,22793.351458811503,22812.89
194264.0,194018.37625694956,181602.83555891286,181665.20033841766,196864.50105353707,199746.92200282693,200152.58,192941.99406190272,192994.79946120444,193026.15000000002
1141.0,1098.1360579682346,1646.0657715124405,1664.7567412985698,1331.0555197067938,1334.4229250326625,1349.452,831.0417073003921,845.6184249611974,846.0999999999999
917982.0,919551.5537285546,1.0091736025651144e6,1.0087152379467291e6,371645.7647970166,3.2214218282696363e7,3.2214337172e7,1.0105769063185455e6,1.0111339646411503e6,1.0111382280000001e6
100160.0,99639.28320268943,98418.0785480165,98308.23105047873,104181.10881519393,145822.6735435979,145553.51799999998,100823.503748657,100828.69489644913,100806.326
1.064632736e9,1.0646465039658666e9,1.0665650960850191e9,1.0665403923196558e9,395518.8934786925,2.4629042980186364e8,2.4628981471600002e8,1.0666521051578617e9,1.0666531032036355e9,1.066652722454e9
531924.0,530648.5404887107,535901.7012303389,536592.5061535997,326881.409050293,3.6859347021699585e7,3.6859769410000004e7,528596.5214974667,528604.756599921,528953.686
111555.0,111836.622463923,134549.581559545,134677.57681504468,111344.70490119352,111349.141255075,111319.122,112769.58884803366,113038.62339612124,113044.58200000002
1.290839e6,1.2879847816428323e6,1.3115836538633343e6,1.3091349988333697e6,483437.3041358605,5.838645212656268e7,5.838659591599999e7,1.2914056840347454e6,1.2914130892029484e6,1.2914774040000003e6
127252.0,126875.92213212154,133026.01866568,133146.31246487275,131440.67614384962,148021.40366686296,147820.488,127830.41219689258,127847.05122721056,127381.64799999999
4.578361e6,4.57793465293646e6,4.540254856331848e6,4.535681795276594e6,461307.0990185097,2.737041208622876e7,2.7370242858000003e7,4.55066823942063e6,4.551142072244707e6,4.551661943999999e6
2.95361382e8,2.953936641199758e8,2.949455063274369e8,2.949389016179081e8,467796.9583606239,3.7914295074082784e7,3.7913694958000004e7,2.949521610622225e8,2.949524607036004e8,2.94952697492e8
1.865618e6,1.8650365381363754e6,2.143947557445766e6,2.1471364662650027e6,309621.01990839,1.1483663231206274e8,1.14836514566e8,2.141956658370217e6,2.1466471760952626e6,2.1465408619999997e6
3.8822759e7,3.8821468153511986e7,3.903110779183881e7,3.905045617472014e7,445527.45807142183,8.06247997546746e7,8.0624881088e7,3.903173929165041e7,3.9032311384897016e7,3.903245146e7
4.060379e6,4.054986044591341e6,4.0385531994184083e6,4.039692987783103e6,412206.4465849141,4.246134702867091e7,4.2461406454e7,4.054953298703884e6,4.0549855267194156e6,4.053142276e6
1.297495e6,1.2970327384357522e6,1.357613976170896e6,1.3571182537554211e6,477717.2478555854,7.503061184690137e7,7.5030426434e7,1.3581111948137537e6,1.3588284617272038e6,1.35882633e6
1239.0,1240.7777749233046,4581.2368498886235,4715.058155150584,1244.5976112878818,1245.340332716488,1236.478,771.6387093719876,806.2275814112488,808.636
223017.0,223488.08971332374,239348.9421926539,239274.00852083124,263630.3398914503,5.976317836341889e6,5.976549596000001e6,230450.3643159332,230829.51225433874,230810.424
2.086979e6,2.0866893760688128e6,2.0032136615730335e6,2.00651441354797e6,356985.49753173476,4.0889715698150486e7,4.0889367302e7,2.0341471552912106e6,2.0353798099325558e6,2.036124312e6
1.7336545e8,1.7336918845281076e8,1.7331747116164008e8,1.7330510607302275e8,460001.7302292418,2.724992398112385e8,2.72498156714e8,1.7331544611865988e8,1.733157893090612e8,1.73315907948e8
1.211571e6,1.2102839142595087e6,1.2049063185867297e6,1.2048074386703242e6,306342.2357663934,2.7412989859492064e7,2.7412953295999996e7,1.2088899248897666e6,1.209074903999239e6,1.2099794980000001e6
